,Unnamed: 0.1,ID,Residence_PUMA,Supervision_Risk_Score_First,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years,Gender_F,Gender_M,Race_BLACK,Race_WHITE,Age_at_Release_18-22,Age_at_Release_23-27,Age_at_Release_28-32,Age_at_Release_33-37,Age_at_Release_38-42,Age_at_Release_43-47,Age_at_Release_48 or older,Gang_Affiliated_False,Gang_Affiliated_True,Supervision_Level_First_High,Supervision_Level_First_Specialized,Supervision_Level_First_Standard,Education_Level_At least some college,Education_Level_High School Diploma,Education_Level_Less than HS diploma,Dependents_0,Dependents_1,Dependents_2,Dependents_3 or more,Prison_Offense_Drug,Prison_Offense_Other,Prison_Offense_Property,Prison_Offense_Violent/Non-Sex,Prison_Offense_Violent/Sex,Prison_Years_1-2 years,Prison_Years_Greater than 2 to 3 years,Prison_Years_Less than 1 year,Prison_Years_More than 3 years,Prior_Arrest_Episodes_Felony_0,Prior_Arrest_Episodes_Felony_1,Prior_Arrest_Episodes_Felony_10 or more,Prior_Arrest_Episodes_Felony_2,Prior_Arrest_Episodes_Felony_3,Prior_Arrest_Episodes_Felony_4,Prior_Arrest_Episodes_Felony_5,Prior_Arrest_Episodes_Felony_6,Prior_Arrest_Episodes_Felony_7,Prior_Arrest_Episodes_Felony_8,Prior_Arrest_Episodes_Felony_9,Prior_Arrest_Episodes_Misd_0,Prior_Arrest_Episodes_Misd_1,Prior_Arrest_Episodes_Misd_2,Prior_Arrest_Episodes_Misd_3,Prior_Arrest_Episodes_Misd_4,Prior_Arrest_Episodes_Misd_5,Prior_Arrest_Episodes_Misd_6 or more,Prior_Arrest_Episodes_Violent_0,Prior_Arrest_Episodes_Violent_1,Prior_Arrest_Episodes_Violent_2,Prior_Arrest_Episodes_Violent_3 or more,Prior_Arrest_Episodes_Property_0,Prior_Arrest_Episodes_Property_1,Prior_Arrest_Episodes_Property_2,Prior_Arrest_Episodes_Property_3,Prior_Arrest_Episodes_Property_4,Prior_Arrest_Episodes_Property_5 or more,Prior_Arrest_Episodes_Drug_0,Prior_Arrest_Episodes_Drug_1,Prior_Arrest_Episodes_Drug_2,Prior_Arrest_Episodes_Drug_3,Prior_Arrest_Episodes_Drug_4,Prior_Arrest_Episodes_Drug_5 or more,Prior_Arrest_Episodes_PPViolationCharges_0,Prior_Arrest_Episodes_PPViolationCharges_1,Prior_Arrest_Episodes_PPViolationCharges_2,Prior_Arrest_Episodes_PPViolationCharges_3,Prior_Arrest_Episodes_PPViolationCharges_4,Prior_Arrest_Episodes_PPViolationCharges_5 or more,Prior_Conviction_Episodes_Felony_0,Prior_Conviction_Episodes_Felony_1,Prior_Conviction_Episodes_Felony_2,Prior_Conviction_Episodes_Felony_3 or more,Prior_Conviction_Episodes_Misd_0,Prior_Conviction_Episodes_Misd_1,Prior_Conviction_Episodes_Misd_2,Prior_Conviction_Episodes_Misd_3,Prior_Conviction_Episodes_Misd_4 or more,Prior_Conviction_Episodes_Prop_0,Prior_Conviction_Episodes_Prop_1,Prior_Conviction_Episodes_Prop_2,Prior_Conviction_Episodes_Prop_3 or more,Prior_Conviction_Episodes_Drug_0,Prior_Conviction_Episodes_Drug_1,Prior_Conviction_Episodes_Drug_2 or more,Delinquency_Reports_0,Delinquency_Reports_1,Delinquency_Reports_2,Delinquency_Reports_3,Delinquency_Reports_4 or more,Program_Attendances_0,Program_Attendances_1,Program_Attendances_10 or more,Program_Attendances_2,Program_Attendances_3,Program_Attendances_4,Program_Attendances_5,Program_Attendances_6,Program_Attendances_7,Program_Attendances_8,Program_Attendances_9,Program_UnexcusedAbsences_0,Program_UnexcusedAbsences_1,Program_UnexcusedAbsences_2,Program_UnexcusedAbsences_3 or more,Residence_Changes_0,Residence_Changes_1,Residence_Changes_2,Residence_Changes_3 or more
20987,20987,21688,23,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.86666667,0.0,0.06666667,0.0,0.0,0.911535126,0.316782307,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11635,11635,11946,22,8.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,149.0,0.25,0.0,0.0,0.0,0.013422819,0.204278523,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2566,2566,2624,6,8.0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12293,12293,12625,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.5,0.166666672,0.083333336,0.0,0.083333336,0.120805369,0.408557047,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6441,6441,6596,7,4.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9021,9021,9241,25,8.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,26.26923077,0.115384616,0.0,0.0,0.03846154,0.196193265,2.13909224,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
12105,12105,12429,20,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19384,19384,20029,5,10.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.27777778,0.111111112,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25414,25414,26319,6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.125,0.0,0.0,0.0,0.0,1.0,1.84469697,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14391,14391,14793,25,9.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
